dataset,strategy,trial,loss,type,total_time,metrics.rouge1,metrics.rouge2,metrics.rougeL,metrics.rougeLsum,metrics.bertscore_f1,metrics.bertscore_precision,metrics.bertscore_recall
xsum,greedy-decoding,27,0.8394008454154519,greedy decoding,99.46494102478027,0.14838418518242893,0.026440490385349333,0.10151076118599374,0.11861089861404256,0.8394008454154519,0.817313585211249,0.8629711357986226
xsum,greedy-decoding,28,0.8452939724220949,greedy decoding,73.4427924156189,0.16879823233568209,0.029093008755525215,0.1172704849913225,0.13195994728940647,0.8452939724220949,0.8269741453376471,0.8646811556582358
xsum,greedy-decoding,29,0.8380916849070904,greedy decoding,114.11753153800964,0.14445247809746242,0.026129997758478733,0.09806577727769963,0.11919520345889774,0.8380916849070904,0.8144310502444997,0.8634770413239797
xsum,greedy-decoding,30,0.8489069552982554,greedy decoding,59.17432355880737,0.17876262001691678,0.031213300402121936,0.12513810101219452,0.13614000818722277,0.8489069552982554,0.8344329355978498,0.8641160522021499
xsum,greedy-decoding,31,0.8366459491206151,greedy decoding,121.58896017074585,0.1358839210920948,0.022535547686307625,0.09204312995860775,0.11213806476298924,0.8366459491206151,0.8121597176673365,0.8629249100591622
xsum,greedy-decoding,32,0.8452939724220949,greedy decoding,74.05827188491821,0.16879823233568209,0.029093008755525215,0.1172704849913225,0.13195994728940647,0.8452939724220949,0.8269741453376471,0.8646811556582358
xsum,greedy-decoding,33,0.840659911141676,greedy decoding,96.27703285217285,0.15452553650249307,0.028675370085585378,0.10767902570901275,0.12445956594450708,0.840659911141676,0.8187187448436138,0.8641097884552151
xsum,greedy-decoding,34,0.8423050431644216,greedy decoding,85.65198612213135,0.15653555328619842,0.02648091210564405,0.10874073212025033,0.12358272004680264,0.8423050431644216,0.8222588592884588,0.8635911251984391
xsum,greedy-decoding,35,0.8330102843396804,greedy decoding,158.53484916687012,0.12174175151680781,0.01964125589303531,0.08123487442217947,0.10073330095230396,0.8330102843396804,0.8059855559292961,0.8622248003295824
xsum,greedy-decoding,36,0.8387596040379768,greedy decoding,107.94993615150452,0.14343274305682416,0.02498391783423526,0.09769040294018703,0.11543581158417585,0.8387596040379768,0.8155459224009046,0.8635924663029465
xsum,greedy-decoding,37,0.8443702529458439,greedy decoding,77.8886251449585,0.16939224194392705,0.030680782939607562,0.11998945261823224,0.13379225834293323,0.8443702529458439,0.8250660235975303,0.8648803315910638
xsum,greedy-decoding,38,0.836640397123262,greedy decoding,123.59245419502258,0.1348143248108232,0.022241171930874583,0.09132095065197526,0.11073868409547574,0.836640397123262,0.8121124950109744,0.8629685909140343
xsum,greedy-decoding,39,0.8477418650599087,greedy decoding,63.39277648925781,0.17705362617894588,0.030876751500475717,0.12326327622143086,0.13808169149317773,0.8477418650599087,0.8319977258934694,0.8643323650547102
xsum,greedy-decoding,40,0.8471483804431617,greedy decoding,68.19125890731812,0.17553679059497526,0.03045022825614028,0.12130420981958312,0.13640058345995426,0.8471483804431617,0.830056816923852,0.8652014562896654
xsum,greedy-decoding,41,0.8400091154902589,greedy decoding,102.1564109325409,0.1507130256716061,0.027626340549449388,0.10347812219892535,0.12240462889707054,0.8400091154902589,0.8174198445151833,0.8641903879595738
xsum,greedy-decoding,42,0.8339898235657636,greedy decoding,148.5276746749878,0.12675987981495382,0.020555033731342022,0.0846540835970345,0.10483054310189077,0.8339898235657636,0.80772871947756,0.8623223485899907
xsum,greedy-decoding,43,0.8432795615757213,greedy decoding,80.7816412448883,0.16073735982509474,0.027243407012587657,0.11120415655685897,0.12574792593287082,0.8432795615757213,0.8238288561503092,0.8638979266671574
xsum,greedy-decoding,44,0.8429452034772611,greedy decoding,85.60905933380127,0.18126369803215173,0.03789816345615842,0.13122813773781072,0.14263341595758933,0.8429452034772611,0.8239170406378952,0.8631627495382347
xsum,greedy-decoding,45,0.8385963732121038,greedy decoding,110.91449165344238,0.14672164645693891,0.026951914788782148,0.09968981590722403,0.12006918084430948,0.8385963732121038,0.8153596292523777,0.8635030523234722
xsum,greedy-decoding,46,0.8277672196135801,greedy decoding,75.93834829330444,0.15490991415637217,0.02130383478806956,0.10847354565511326,0.12565876827758637,0.8277672196135801,0.8090586083776811,0.8477424055922265
xsum,greedy-decoding,47,0.8411617501109254,greedy decoding,80.0062608718872,0.15934775331677567,0.029267633469336994,0.10970246857306465,0.12730972264578788,0.8411617501109254,0.820214687609205,0.8634911985958323
xsum,greedy-decoding,48,0.8476415469365961,greedy decoding,64.29599499702454,0.17766277782257178,0.030760344986587543,0.12271222770527429,0.13805609419263926,0.8476415469365961,0.8315399026169497,0.8646180039527369
xsum,greedy-decoding,49,0.8255270719528198,greedy decoding,96.39926242828369,0.14824944372736842,0.021398458688052083,0.10169146704426407,0.12080959918726858,0.8255270719528198,0.8034528190014409,0.8492515753297245
xsum,greedy-decoding,50,0.8452197646393496,greedy decoding,63.186219215393066,0.1755075140750581,0.03279176197166313,0.12249610546648756,0.13822518331932684,0.8452197646393496,0.8276349160016752,0.8638282733805039
xsum,greedy-decoding,51,0.8359497119398678,greedy decoding,143.6903591156006,0.14744586014461067,0.03083991347499581,0.10537070139607627,0.11987278818559799,0.8359497119398678,0.8113885819911957,0.8624318633593765
xsum,greedy-decoding,52,0.8428118281504687,greedy decoding,81.81129622459412,0.16624537123034372,0.029739430895632368,0.11592348669615413,0.1305779316181767,0.8428118281504687,0.8230745506052878,0.8638312354976055
xsum,greedy-decoding,53,0.8330102843396804,greedy decoding,158.4328317642212,0.12174175151680781,0.01964125589303531,0.08123487442217947,0.10073330095230396,0.8330102843396804,0.8059855559292961,0.8622248003295824
xsum,greedy-decoding,54,0.8368836769870683,greedy decoding,52.334269762039185,0.16229001638087787,0.0186810838167061,0.1139766182671738,0.1273659079043145,0.8368836769870683,0.821951055059246,0.852620228248484
xsum,greedy-decoding,55,0.8361831266506046,greedy decoding,127.42847752571106,0.13372612655662944,0.02184025090107542,0.090086051539751,0.10928907289346948,0.8361831266506046,0.811244307195439,0.8629900012530533
xsum,greedy-decoding,56,0.8469095639154023,greedy decoding,67.27237057685852,0.17743389256266953,0.03270534560893622,0.12740917893831255,0.13862299514076631,0.8469095639154023,0.8300234406602149,0.8647768439031115
xsum,greedy-decoding,57,0.8254202551701489,greedy decoding,103.23102378845215,0.14646116841103024,0.022215368860178872,0.10163077640135704,0.11920860135828729,0.8254202551701489,0.8025274896154216,0.8500941787280288
xsum,greedy-decoding,58,0.839897142905815,greedy decoding,97.18802785873413,0.14912776337975378,0.025926814436096027,0.10277470112282588,0.11841242233112759,0.839897142905815,0.8181072087848887,0.8631260950191348
xsum,greedy-decoding,59,0.8369520616297629,greedy decoding,101.12601351737976,0.1453284565924199,0.02650484433609831,0.09793350635172912,0.11857375553629759,0.8369520616297629,0.8131573574215758,0.8625226798010808
xsum,greedy-decoding,60,0.841560459020091,greedy decoding,88.4689793586731,0.15459082020093395,0.026944655114578185,0.10759027880840293,0.12336539155350405,0.841560459020091,0.8209684380129272,0.8634474622268303
xsum,greedy-decoding,61,0.8445272533332601,greedy decoding,77.81595540046692,0.18956315624626158,0.039802317533944975,0.1366229006158457,0.14801270905695862,0.8445272533332601,0.8266972081333983,0.8634132123460957
xsum,greedy-decoding,62,0.8498074727899888,greedy decoding,58.60335397720337,0.18096761846181286,0.03107798214325077,0.130011537860802,0.1423366702172927,0.8498074727899888,0.8359949717334673,0.8643304331629884
xsum,greedy-decoding,63,0.8480286329400306,greedy decoding,63.3858585357666,0.17949098900524468,0.03173593080859931,0.12898323967915956,0.14188672706678632,0.8480286329400306,0.8323430851394055,0.8645772846306071
xsum,greedy-decoding,64,0.8461912765222437,greedy decoding,71.10667014122009,0.1730666322256074,0.03142069061598658,0.12418531776449068,0.13605101491863286,0.8461912765222437,0.8283607912998573,0.8650881022799248
xsum,greedy-decoding,65,0.8343419602104262,greedy decoding,139.81355047225952,0.1462898984194189,0.025384566087447526,0.10205890798493786,0.1192475504600429,0.8343419602104262,0.8111127971434126,0.8592770742435082
xsum,greedy-decoding,66,0.8477090252380745,greedy decoding,65.43868112564087,0.17925423494440118,0.03281161949900076,0.12785525655280897,0.1398116306309905,0.8477090252380745,0.8313741000259623,0.8649803394196081
xsum,greedy-decoding,67,0.8498074727899888,greedy decoding,58.67943215370178,0.18096761846181286,0.03107798214325077,0.130011537860802,0.1423366702172927,0.8498074727899888,0.8359949717334673,0.8643304331629884
xsum,greedy-decoding,68,0.8449710221851573,greedy decoding,75.05988621711731,0.16982806071994005,0.03147167228077928,0.12159216989929764,0.13378101925876687,0.8449710221851573,0.8263357474523432,0.8647582764719047
xsum,greedy-decoding,69,0.8498074727899888,greedy decoding,58.61893939971924,0.18096761846181286,0.03107798214325077,0.130011537860802,0.1423366702172927,0.8498074727899888,0.8359949717334673,0.8643304331629884
xsum,greedy-decoding,70,0.8431885096372342,greedy decoding,83.70090937614441,0.16374237650625112,0.03012361926909906,0.11561699323811377,0.13110935525043194,0.8431885096372342,0.8230966206859139,0.8645795747345569
xsum,greedy-decoding,71,0.8467869127497953,greedy decoding,68.89631843566895,0.17520737609681086,0.03200052084057493,0.12531299423539793,0.13680525585743503,0.8467869127497953,0.8294378180129856,0.8651540665065541
xsum,greedy-decoding,72,0.8498074727899888,greedy decoding,58.12726640701294,0.18096761846181286,0.03107798214325077,0.130011537860802,0.1423366702172927,0.8498074727899888,0.8359949717334673,0.8643304331629884
xsum,greedy-decoding,73,0.8484747988336226,greedy decoding,60.93158793449402,0.17962988739226926,0.031155088277652232,0.12907126750734832,0.14166727983902486,0.8484747988336226,0.8333731813758027,0.8643877290043176
xsum,greedy-decoding,74,0.8453799053734424,greedy decoding,71.47083258628845,0.171613678630879,0.031035303878343905,0.12303373875831561,0.13499239277236602,0.8453799053734424,0.8273298939069113,0.8645180866998785
xsum,greedy-decoding,75,0.8480979689196044,greedy decoding,61.95144033432007,0.18004156944423622,0.03172406117946862,0.12930540049680708,0.1420603509435962,0.8480979689196044,0.8326891111392601,0.8643365379642037
xsum,greedy-decoding,76,0.841257257788789,greedy decoding,92.54453539848328,0.15642398778922817,0.02911817869345626,0.10938321595646637,0.1263704625207237,0.841257257788789,0.8196810653396681,0.864293539056591
xsum,greedy-decoding,77,0.8445756599014881,greedy decoding,78.2178041934967,0.1677639203849503,0.030618096526570104,0.11901803783087304,0.13225258271454976,0.8445756599014881,0.8251600855705785,0.8652170037522036
xsum,greedy-decoding,78,0.8471951443775028,greedy decoding,65.67970585823059,0.17776467873586865,0.03280389791100154,0.12789233057467664,0.13911570414339802,0.8471951443775028,0.8305831165874705,0.8647634392859889
xsum,greedy-decoding,79,0.8467869127497953,greedy decoding,68.51916861534119,0.17520737609681086,0.03200052084057493,0.12531299423539793,0.13680525585743503,0.8467869127497953,0.8294378180129856,0.8651540665065541
xsum,greedy-decoding,80,0.8447469081364426,greedy decoding,75.30380249023438,0.16937955386377684,0.031110523853964463,0.12076185086789792,0.1330843417962921,0.8447469081364426,0.8258610537239149,0.8648029168446859
xsum,greedy-decoding,81,0.8427338863120359,greedy decoding,84.78454875946045,0.16187200631643084,0.029553949120453317,0.11415084006331688,0.12947032094914646,0.8427338863120359,0.8222437576920378,0.8645656675684685
xsum,greedy-decoding,82,0.8392688281395856,greedy decoding,104.07739615440369,0.1487542529518453,0.02694739370637058,0.10218646910191681,0.12135205756756055,0.8392688281395856,0.8165416822713965,0.8636004486504723
xsum,greedy-decoding,83,0.8489589720380073,greedy decoding,60.02549409866333,0.17983218650595106,0.03092813392779082,0.12928211114996968,0.14071240110054095,0.8489589720380073,0.8343346189050114,0.8643600473216936
xsum,greedy-decoding,84,0.8351185450366899,greedy decoding,120.60208106040955,0.1509450795611426,0.023897153558238002,0.10490114785220796,0.12170172827920567,0.8351185450366899,0.8131674662524578,0.8585993729385675
xsum,greedy-decoding,85,0.8423627328638937,greedy decoding,82.03061604499817,0.16503071523444823,0.029696154077825405,0.11517073009789566,0.12968799053014762,0.8423627328638937,0.8225488329634947,0.8634683080748016
xsum,greedy-decoding,86,0.8447021719287423,greedy decoding,64.33832502365112,0.17374234559870638,0.03316149865643486,0.12139839734047955,0.1380748632266515,0.8447021719287423,0.8267204767348719,0.8637434670738146
xsum,greedy-decoding,87,0.8359146235035915,greedy decoding,131.2352170944214,0.1338204156161924,0.023998904688605733,0.09146180033046686,0.11078732736642163,0.8359146235035915,0.8107565880990496,0.8629967581992056
xsum,greedy-decoding,88,0.835819332038655,greedy decoding,109.9473762512207,0.15678082835811727,0.024440030613349612,0.10826079458929647,0.12630047301252756,0.835819332038655,0.8146985775115443,0.858377581133562
xsum,greedy-decoding,89,0.8343353487697303,greedy decoding,152.20235633850098,0.12543637945509717,0.02269004396446254,0.08621460794828488,0.10444379071253396,0.8343353487697303,0.8078134007313672,0.8629732704630085
xsum,greedy-decoding,90,0.8457798040380665,greedy decoding,64.87747812271118,0.18367676182698023,0.03428975932290404,0.12586416957579646,0.141782064109799,0.8457798040380665,0.8292728346936843,0.863240975375269
xsum,greedy-decoding,91,0.8413921857581419,greedy decoding,76.81863498687744,0.161811580381245,0.030120731365322468,0.11128430102863282,0.12891006565561913,0.8413921857581419,0.8208818020773869,0.8632344410699957
xsum,greedy-decoding,92,0.8404566721588957,greedy decoding,69.54361534118652,0.1732867262204853,0.022490698244951306,0.12388339926547864,0.13564681609095114,0.8404566721588957,0.8256573828996396,0.8560756585177254
xsum,greedy-decoding,93,0.8441305172209647,greedy decoding,79.06647276878357,0.1665899711552219,0.030290705846228536,0.11822487784986638,0.1320288557376214,0.8441305172209647,0.8244903701193192,0.8650215215542737
xsum,greedy-decoding,94,0.8469095639154023,greedy decoding,66.71866989135742,0.17743389256266953,0.03270534560893622,0.12740917893831255,0.13862299514076631,0.8469095639154023,0.8300234406602149,0.8647768439031115
xsum,greedy-decoding,95,0.8385139224576015,greedy decoding,99.42584753036499,0.15382385868494805,0.02807636378805569,0.1053309568697827,0.12279715525256457,0.8385139224576015,0.8162024003617904,0.862422799947215
xsum,greedy-decoding,96,0.8406036981180602,greedy decoding,81.76569819450378,0.1569395049902546,0.029431932330541054,0.10806332792216125,0.12620142556514624,0.8406036981180602,0.819232272751191,0.8634072787621442
xsum,greedy-decoding,97,0.8414160691055597,greedy decoding,62.85135078430176,0.18113029738408282,0.023500245524858576,0.1302756365094527,0.13984423636704374,0.8414160691055597,0.8279984599235011,0.8555516238306083
xsum,greedy-decoding,98,0.8491787635812572,greedy decoding,59.14437460899353,0.18055775528129045,0.031093874167866464,0.1291655986352781,0.14076251748431828,0.8491787635812572,0.8349695468650145,0.8641295427200841
xsum,greedy-decoding,99,0.8417746284428764,greedy decoding,88.76277947425842,0.15952740728719975,0.029015212493379162,0.11126773256711678,0.12861429766360866,0.8417746284428764,0.8207088913403305,0.8642501638216131
xsum,greedy-decoding,100,0.8439884402003943,greedy decoding,73.39952898025513,0.17459410791945953,0.03200431044905942,0.12135449692899627,0.13576877118217937,0.8439884402003943,0.8257331871518901,0.8633519615612778
xsum,multinomial-sampling,1,0.8186477843452903,multinomial sampling,126.31399464607239,0.1016436292121474,0.011439121436890357,0.07064903850834965,0.07734289445554925,0.8186477843452903,0.7984579614564484,0.8402112488653145
xsum,multinomial-sampling,2,0.8154493652138055,multinomial sampling,113.70119905471802,0.09348455456438337,0.006836468823174235,0.06538645869138236,0.07294248622840975,0.8154493652138055,0.7952671115304909,0.8370175940148971
xsum,multinomial-sampling,3,0.8295870920022329,multinomial sampling,101.73528051376343,0.14926429746111497,0.021354554139726638,0.10359465328509831,0.11704942613581087,0.8295870920022329,0.8103982414685044,0.8499747473819583
xsum,multinomial-sampling,4,0.8258562000358806,multinomial sampling,134.08151125907898,0.10438230997067041,0.012595042878695391,0.0699857391766174,0.08116218180964956,0.8258562000358806,0.8029854028832679,0.8503211917830449
xsum,multinomial-sampling,5,0.8055691163913876,multinomial sampling,117.38927912712097,0.08562922691668381,0.0036250745906429814,0.05995923607907045,0.06283136502789269,0.8055691163913876,0.7861425286414576,0.8262417889108845
xsum,multinomial-sampling,6,0.8318602881010841,multinomial sampling,67.94661951065063,0.15301764420386715,0.020016331076718144,0.11083953009495646,0.12248555343261049,0.8318602881010841,0.8182214182965896,0.8461563365132201
xsum,multinomial-sampling,7,0.8366980248806524,multinomial sampling,62.2495174407959,0.16972764148281458,0.024728307976792666,0.1220158607170273,0.13522060557787774,0.8366980248806524,0.8229088701453864,0.8512017826239268
xsum,multinomial-sampling,8,0.8216255990897908,multinomial sampling,78.59704446792603,0.1018206676766554,0.006128456101002374,0.06915269443484214,0.0748352053344388,0.8216255990897908,0.8068879684981178,0.8371563431094674
xsum,multinomial-sampling,9,0.8176690410165226,multinomial sampling,110.3746747970581,0.12104953847618542,0.013677159132318657,0.08349258084650915,0.09573656730934002,0.8176690410165226,0.7993958294391632,0.8370562575611413
xsum,multinomial-sampling,10,0.8302333132893431,multinomial sampling,58.85085368156433,0.1485913103439998,0.017643842977972984,0.10404667401024856,0.11613357146095199,0.8302333132893431,0.8169517230753806,0.8441401679141849
xsum,multinomial-sampling,11,0.8233207902487587,multinomial sampling,94.98386812210083,0.13514779725123843,0.014980917574035413,0.09422437996098822,0.10503471080914827,0.8233207902487587,0.8057767439122293,0.841857883275724
xsum,multinomial-sampling,12,0.8185156396791047,multinomial sampling,132.9156515598297,0.09695435853087822,0.010108153317291715,0.06749905401886758,0.07821024411581398,0.8185156396791047,0.7979166905085245,0.8404963273628085
xsum,multinomial-sampling,13,0.8089745301826328,multinomial sampling,157.0760350227356,0.08605596343483794,0.005460301489620503,0.05959886431841514,0.0660861279103836,0.8089745301826328,0.788802656472898,0.8305206485823089
xsum,multinomial-sampling,14,0.83293316469473,multinomial sampling,60.2940673828125,0.15678660416498857,0.01978054079432802,0.11391730272579165,0.12187778057865943,0.83293316469473,0.8210913188317243,0.8453211398685679
xsum,multinomial-sampling,15,0.8182604575858397,multinomial sampling,120.15882897377014,0.11035107303881095,0.010366657096126762,0.07877440334633658,0.0913533037913419,0.8182604575858397,0.7979803248947742,0.8398621795224208
xsum,multinomial-sampling,16,0.8348945338352054,multinomial sampling,103.72859048843384,0.15866059633626758,0.026078743860545348,0.11155122730968574,0.13123220766126573,0.8348945338352054,0.8148898178455877,0.8562699462853226
xsum,multinomial-sampling,17,0.8242593927710664,multinomial sampling,129.12867665290833,0.1114539659934661,0.011870197727644837,0.07360889085153394,0.08727722499323812,0.8242593927710664,0.8029653418297861,0.8469680302283343
xsum,multinomial-sampling,18,0.8066529538117203,multinomial sampling,121.47423052787781,0.09476667769642526,0.005768445768239802,0.06837003836383529,0.07500003386377191,0.8066529538117203,0.7905915250965193,0.8236401186269873
xsum,multinomial-sampling,19,0.8052448414120019,multinomial sampling,102.444162607193,0.09990529471014174,0.005526643886941042,0.07160237876496005,0.07754537209531921,0.8052448414120019,0.7901646044908786,0.8211498862388087
xsum,multinomial-sampling,20,0.8281816857702592,multinomial sampling,170.20697736740112,0.12927676931377327,0.016999019540508205,0.08954295305272278,0.1092719763842503,0.8281816857702592,0.8050123342111999,0.8530557009519315
xsum,multinomial-sampling,21,0.835445271987541,multinomial sampling,74.7725293636322,0.16584277972212974,0.024189580675352255,0.11928807984925571,0.1339838488699881,0.835445271987541,0.8197660153987361,0.8519974479488298
xsum,multinomial-sampling,22,0.8323145608107249,multinomial sampling,80.51425313949585,0.15623579262470066,0.022440877826253428,0.10966631607015397,0.12799729486529393,0.8323145608107249,0.815941280594059,0.8495862185955048
xsum,multinomial-sampling,23,0.8319452153701409,multinomial sampling,77.66348195075989,0.16352291092899307,0.02326066467343644,0.11901067105507829,0.13223750551965877,0.8319452153701409,0.8151218149007535,0.8497482766123379
xsum,multinomial-sampling,24,0.8312304054989534,multinomial sampling,61.284374713897705,0.1665689254534583,0.02402783710389086,0.1198425372549031,0.12834309036245087,0.8312304054989534,0.8163977177704081,0.8469119101178413
xsum,multinomial-sampling,25,0.8331583609767989,multinomial sampling,86.21940445899963,0.158899745998357,0.022405955237833942,0.11311980115929293,0.12626905389087428,0.8331583609767989,0.8153486695944094,0.8520623053990158
xsum,multinomial-sampling,26,0.8373762713927849,multinomial sampling,70.75300240516663,0.16975232788316047,0.027375296392415045,0.11695567182342016,0.13044412612525194,0.8373762713927849,0.8224342909513735,0.8531496565715939
xsum,multinomial-sampling,27,0.8368630397553537,multinomial sampling,69.77976083755493,0.17164232516539737,0.022170893531112,0.12138983392612646,0.13503184234767165,0.8368630397553537,0.8214734336909126,0.8531189145995122
xsum,multinomial-sampling,28,0.834068149912591,multinomial sampling,89.03046250343323,0.15554728726719053,0.024124262437014817,0.11039991177508215,0.12504682616633334,0.834068149912591,0.8170709013938904,0.8520731844154059
xsum,multinomial-sampling,29,0.8422491830938003,multinomial sampling,70.74170327186584,0.17746043063821487,0.026057489539586677,0.12270480495866096,0.1392715717509912,0.8422491830938003,0.8269900872426874,0.858317064888337
xsum,multinomial-sampling,30,0.8312343978414348,multinomial sampling,144.06643390655518,0.1289202291497927,0.020550428646436122,0.09032089581835123,0.10547372181962625,0.8312343978414348,0.80823041527879,0.8559233616380131
xsum,multinomial-sampling,31,0.8390322643167832,multinomial sampling,84.23586440086365,0.17136360588873847,0.02659220821794028,0.11567954533074404,0.13827856580060652,0.8390322643167832,0.8225980202356974,0.8564500171764224
xsum,multinomial-sampling,32,0.8391634512181375,multinomial sampling,84.32046508789062,0.17220127165411664,0.02681554348571582,0.11608645071036952,0.13933001122254862,0.8391634512181375,0.822718070418227,0.8565964675417134
xsum,multinomial-sampling,33,0.8315470540056041,multinomial sampling,96.88261580467224,0.12916257636509937,0.013047833998237203,0.08694746974588027,0.09960846562442649,0.8315470540056041,0.812728715877907,0.8514840474315718
xsum,multinomial-sampling,34,0.8325527392181695,multinomial sampling,97.8445553779602,0.14752648599138485,0.019238086673391493,0.10153380831745235,0.11817819543488967,0.8325527392181695,0.813979286773532,0.8522872322914647
xsum,multinomial-sampling,35,0.8329736584541845,multinomial sampling,78.12025260925293,0.13129346344762488,0.013304898538955473,0.09219258442970162,0.10307962305681284,0.8329736584541845,0.8159578880842995,0.8509462312156079
xsum,multinomial-sampling,36,0.8415576529269125,multinomial sampling,58.319984674453735,0.18697085974923222,0.023351197852631053,0.12899765393925708,0.13983275015433355,0.8415576529269125,0.8283689904446695,0.8554379227114659
