dataset,strategy,trial,loss,type,total_time,metrics.rouge1,metrics.rouge2,metrics.rougeL,metrics.rougeLsum,metrics.bertscore_f1,metrics.bertscore_precision,metrics.bertscore_recall
xsum,beam-search-multinomial-sampling,15,0.8963421179967768,beam search multinomial sampling,107.59987258911133,0.33989027478665146,0.12199791298880203,0.27677778664053954,0.27775817082015286,0.8963421179967768,0.9035209464091881,0.8895482011869842
xsum,beam-search-multinomial-sampling,16,0.8970865916972067,beam search multinomial sampling,88.6687650680542,0.34985952189669045,0.1333039169916128,0.28618602165593215,0.28618381968893025,0.8970865916972067,0.9040452259428361,0.8905577875819861
xsum,beam-search-multinomial-sampling,17,0.9001361225165573,beam search multinomial sampling,65.06079268455505,0.3645762978271089,0.1461757277515732,0.29777111183259375,0.29853248047346725,0.9001361225165573,0.9068519286080903,0.8937884405547497
xsum,beam-search-multinomial-sampling,18,0.8920148856499616,beam search multinomial sampling,87.19877767562866,0.3402273499181761,0.11568529413590461,0.2693677053699512,0.26810833752909247,0.8920148856499616,0.8944550466303732,0.8898277025596768
xsum,beam-search-multinomial-sampling,19,0.8891047876255185,beam search multinomial sampling,72.90892720222473,0.31767637097153545,0.09656918596853209,0.2516728873877162,0.2521607129507513,0.8891047876255185,0.8903075789704042,0.888215211092257
xsum,beam-search-multinomial-sampling,20,0.901057000838074,beam search multinomial sampling,88.17336249351501,0.3680571820265275,0.14509705877601833,0.29840472520303163,0.29885632695509357,0.901057000838074,0.9081955499508801,0.8943108811097986
xsum,beam-search-multinomial-sampling,21,0.9016834333831188,beam search multinomial sampling,90.82847332954407,0.36857659481177324,0.15053006333191193,0.3043440046823628,0.3047873866350449,0.9016834333831188,0.9093024228133407,0.894478475930644
xsum,beam-search-multinomial-sampling,22,0.8977420633914424,beam search multinomial sampling,91.55028462409973,0.3515167382841785,0.1290592448236271,0.2851499888781842,0.2858263509634693,0.8977420633914424,0.9040071508463692,0.8918309492223403
xsum,beam-search-multinomial-sampling,23,0.9006430652796054,beam search multinomial sampling,114.68799638748169,0.37843771485669986,0.15885968884028567,0.3072633405589541,0.3084796845442668,0.9006430652796054,0.9074088107137119,0.8942210031490699
xsum,beam-search-multinomial-sampling,24,0.9002809331697577,beam search multinomial sampling,105.55213046073914,0.361042704686628,0.14076183260860897,0.2917668303413966,0.292175633621293,0.9002809331697577,0.9076666078146767,0.893241684810788
xsum,beam-search-multinomial-sampling,25,0.8980471550249586,beam search multinomial sampling,115.62141585350037,0.36758850392465275,0.14813312454405791,0.2986277244289067,0.2991429986414095,0.8980471550249586,0.9007724085274864,0.8955959981563044
xsum,beam-search-multinomial-sampling,26,0.8985078539334092,beam search multinomial sampling,94.8789074420929,0.35619840752367044,0.14530650230614342,0.29598202153492853,0.2963484292778847,0.8985078539334092,0.9043372700027391,0.8930244393208447
xsum,beam-search-multinomial-sampling,27,0.899777704594182,beam search multinomial sampling,107.74115371704102,0.35061742243104776,0.13915069757767712,0.28026994470038274,0.2815257310486806,0.899777704594182,0.907175306596008,0.8927857098626155
xsum,beam-search-multinomial-sampling,28,0.9002235777237836,beam search multinomial sampling,116.02619123458862,0.3658247795881554,0.14724039852963006,0.29898341635735404,0.29993377459909437,0.9002235777237836,0.9068870053571814,0.8938943013256672
xsum,beam-search-multinomial-sampling,29,0.9023852967748455,beam search multinomial sampling,105.86522102355957,0.3660115026490112,0.14476696613598528,0.29714962400784556,0.29721950337445935,0.9023852967748455,0.9104453196712569,0.8947393286461923
xsum,beam-search-multinomial-sampling,30,0.8968139863481709,beam search multinomial sampling,117.95951437950134,0.3514025545355728,0.1364906789191736,0.2841110653341571,0.2842999757888759,0.8968139863481709,0.8985753807367063,0.8953009417244032
xsum,beam-search-multinomial-sampling,31,0.903180322226356,beam search multinomial sampling,136.38158988952637,0.36838982277241833,0.15532864447660547,0.3025257859738162,0.30214851554472594,0.903180322226356,0.9109730708832834,0.8957798241400251
xsum,beam-search-multinomial-sampling,32,0.9021672980458129,beam search multinomial sampling,136.11838603019714,0.3631503304084108,0.14485002906470157,0.2978895955947789,0.29844198081573514,0.9021672980458129,0.9103625732309678,0.8943431354036518
xsum,beam-search-multinomial-sampling,33,0.901781871622684,beam search multinomial sampling,137.68477177619934,0.36408990670970337,0.15195598126278803,0.29576451277625193,0.29644939399954806,0.901781871622684,0.9097305027877584,0.8941849487669328
xsum,beam-search-multinomial-sampling,34,0.9020861404783586,beam search multinomial sampling,140.66757369041443,0.3625367749812918,0.1456178722620069,0.2969582546509762,0.29733105862684717,0.9020861404783586,0.9105125484513301,0.894086172767714
xsum,beam-search-multinomial-sampling,35,0.9007564566883386,beam search multinomial sampling,140.0322265625,0.36555233733342357,0.14783092667905084,0.29660169663010705,0.2968152923375206,0.9007564566883386,0.9079496574168112,0.8939494689305624
xsum,beam-search-multinomial-sampling,36,0.9024462758326063,beam search multinomial sampling,137.5492970943451,0.3706395339564569,0.14966873116087404,0.30164472446082136,0.3018329083379808,0.9024462758326063,0.9107388626126682,0.8945520689674452
xsum,beam-search-multinomial-sampling,37,0.9018045097005134,beam search multinomial sampling,135.83716297149658,0.3687941644637023,0.15555658399214073,0.29959353185035265,0.30014094249912715,0.9018045097005134,0.9101395647899777,0.893882059583477
xsum,beam-search-multinomial-sampling,38,0.9010405616433013,beam search multinomial sampling,143.3449113368988,0.37075302896834383,0.14852846887297877,0.2996308928718567,0.2997640573770114,0.9010405616433013,0.9080510151152518,0.8944182892640432
xsum,beam-search-multinomial-sampling,39,0.9003857905958214,beam search multinomial sampling,141.68503832817078,0.3555568122635118,0.14245605481312734,0.2900591480704152,0.29140326225480206,0.9003857905958214,0.9077046507713842,0.8934107200772154
xsum,beam-search-multinomial-sampling,40,0.900919169771905,beam search multinomial sampling,137.57206010818481,0.3583085976318312,0.15140609688462905,0.2947389921137604,0.2955308493071044,0.900919169771905,0.9081982981924918,0.8939909187017703
xsum,beam-search-multinomial-sampling,41,0.9009925349085939,beam search multinomial sampling,141.00411248207092,0.37338869685389675,0.15332094515947314,0.30250212808546395,0.3027180943968729,0.9009925349085939,0.9079934013824836,0.8943472621487636
xsum,beam-search-multinomial-sampling,42,0.9009235296763626,beam search multinomial sampling,118.45901489257812,0.36668420097611676,0.15019565306075805,0.3007756887514216,0.3001176550281751,0.9009235296763626,0.9087838343545502,0.8934582127075569
xsum,beam-search-multinomial-sampling,43,0.9010040006216835,beam search multinomial sampling,134.5836682319641,0.360610378148115,0.14949589130167348,0.2968492081906027,0.29663370461995997,0.9010040006216835,0.9087311917660283,0.8936685136720246
xsum,beam-search-multinomial-sampling,44,0.8989045912144231,beam search multinomial sampling,111.92180132865906,0.36053134510675267,0.14435510251924388,0.29253512155329486,0.29328736712727094,0.8989045912144231,0.9049732796117371,0.8931942260732838
xsum,beam-search-multinomial-sampling,45,0.9014383192155876,beam search multinomial sampling,140.34715604782104,0.3632028418805596,0.14830084000870697,0.2959109335397072,0.29605535719578235,0.9014383192155876,0.908835359063803,0.894418667344486
xsum,beam-search-multinomial-sampling,46,0.8991683505329431,beam search multinomial sampling,138.66985487937927,0.36091328678410445,0.1385761855147538,0.29041093114229977,0.2903810076176475,0.8991683505329431,0.9042665111083611,0.8944234462345347
xsum,beam-search-multinomial-sampling,47,0.9002536050244874,beam search multinomial sampling,135.6478054523468,0.3590086198445628,0.14991424464112413,0.2968465355905927,0.29692937253067253,0.9002536050244874,0.9069745505557341,0.8939264066079083
xsum,beam-search-multinomial-sampling,48,0.8931282051638061,beam search multinomial sampling,120.51900696754456,0.3486833300431209,0.13072634391514878,0.2837344587786183,0.28357790475647426,0.8931282051638061,0.893081525961558,0.8934893900272893
xsum,beam-search-multinomial-sampling,49,0.8981693649993223,beam search multinomial sampling,65.28808212280273,0.34799063153861876,0.13092332660211684,0.2834849249130923,0.28339425077407243,0.8981693649993223,0.9041466683733697,0.8925425854383731
xsum,beam-search-multinomial-sampling,50,0.8990407697125977,beam search multinomial sampling,87.10017848014832,0.35423532969896054,0.13438482290590636,0.2838340119165299,0.2838606305855941,0.8990407697125977,0.9044745874171164,0.8939478701236201
xsum,beam-search-multinomial-sampling,51,0.897092257644616,beam search multinomial sampling,140.16845393180847,0.3517152672466087,0.1455233571575485,0.2889557028818721,0.29042264916324956,0.897092257644616,0.9052265829899732,0.8893613067327761
xsum,beam-search-multinomial-sampling,52,0.9015019237995148,beam search multinomial sampling,110.34794807434082,0.36446322394163155,0.15322867045688043,0.30212419638291926,0.30282719951220827,0.9015019237995148,0.9086119170282402,0.8947661840448192
xsum,beam-search-multinomial-sampling,53,0.9001751220693776,beam search multinomial sampling,109.76170253753662,0.370091608990042,0.1439338429772839,0.29641957296092836,0.29701983553664646,0.9001751220693776,0.90726877135389,0.8934431251357583
xsum,beam-search-multinomial-sampling,54,0.8995635293278039,beam search multinomial sampling,129.37895011901855,0.36172297605500625,0.13873931843822407,0.29463836425395984,0.2955916753795394,0.8995635293278039,0.9058048146612504,0.893663657062194
xsum,beam-search-multinomial-sampling,55,0.8956980342958488,beam search multinomial sampling,83.77268934249878,0.3374502175920626,0.12002191793636868,0.2731878965952623,0.27332015878715055,0.8956980342958488,0.9019014589926776,0.889842059098038
xsum,beam-search-multinomial-sampling,56,0.8996481813636481,beam search multinomial sampling,64.85937309265137,0.36203576792211345,0.15011086171083943,0.3021234211179359,0.3021498915735117,0.8996481813636481,0.9061870867130803,0.8935132827244553
xsum,beam-search-multinomial-sampling,57,0.898994151283713,beam search multinomial sampling,90.79120016098022,0.3578356714435593,0.143437227111202,0.29380017674168485,0.29472510139573727,0.898994151283713,0.9056960098883685,0.8926737337720161
xsum,beam-search-multinomial-sampling,58,0.9009126290386799,beam search multinomial sampling,167.81840538978577,0.36170602720799905,0.14830399203435438,0.29330855216189433,0.2935036142731585,0.9009126290386799,0.9086261958468194,0.8935873181212182
xsum,beam-search-multinomial-sampling,59,0.9011769522638882,beam search multinomial sampling,111.35124731063843,0.37293378964127044,0.1438613174740331,0.3012365373570368,0.3011882027413129,0.9011769522638882,0.9087474942207336,0.8940185694133534
xsum,beam-search-multinomial-sampling,60,0.894766152489419,beam search multinomial sampling,85.48320150375366,0.3350727165034675,0.12156419736102542,0.26696953356311026,0.267899456097057,0.894766152489419,0.8998037635111341,0.8900247251286226
xsum,beam-search-multinomial-sampling,61,0.9012299542333565,beam search multinomial sampling,138.82514309883118,0.36761192201903764,0.14980597896489664,0.29650728459727377,0.29703716562643223,0.9012299542333565,0.9081810706970739,0.89458635040358
xsum,beam-search-multinomial-sampling,62,0.9003381320074493,beam search multinomial sampling,114.00732493400574,0.3644323932459448,0.1461856765858774,0.2954617179891328,0.29574008313112443,0.9003381320074493,0.906578405230653,0.8944840635739121
xsum,beam-search-multinomial-sampling,63,0.900344077278586,beam search multinomial sampling,112.10817861557007,0.3604628132859492,0.14251009194171604,0.29078082313934994,0.29068709870154863,0.900344077278586,0.9080722273564806,0.8929991330586228
xsum,beam-search-multinomial-sampling,64,0.900755678321801,beam search multinomial sampling,83.66588163375854,0.36910862888762946,0.14682246351308653,0.3021068556316242,0.30225999530074465,0.900755678321801,0.9085130492846171,0.8934369145655164
xsum,beam-search-multinomial-sampling,65,0.8997046024191613,beam search multinomial sampling,144.62541460990906,0.36458247010190714,0.1486592894212267,0.30173503962626236,0.30291181539282364,0.8997046024191613,0.9069350332606072,0.8929173116590462
xsum,beam-search-multinomial-sampling,66,0.9014765474141813,beam search multinomial sampling,109.78411102294922,0.35998391730813695,0.14277013482756568,0.2935352664442975,0.29441336241475563,0.9014765474141813,0.9090672877489352,0.8943638667172077
xsum,beam-search-multinomial-sampling,67,0.9004761161757451,beam search multinomial sampling,104.22438621520996,0.36895803874051936,0.14792634927617437,0.29947738488900355,0.3001272753316402,0.9004761161757451,0.9084796683461058,0.892915231924431
xsum,beam-search-multinomial-sampling,68,0.8993790991166059,beam search multinomial sampling,108.13809084892273,0.3593307078075032,0.1431575825507433,0.29186395230182804,0.29143867711335536,0.8993790991166059,0.9058776456935733,0.8932575273747537
xsum,beam-search-multinomial-sampling,69,0.9017394915515301,beam search multinomial sampling,135.69780659675598,0.36647957550372706,0.15344170101854646,0.2989778511760075,0.2995670305887322,0.9017394915515301,0.909621316428278,0.8942746040867824
xsum,beam-search-multinomial-sampling,70,0.9034749012367398,beam search multinomial sampling,135.46097922325134,0.3718473185759726,0.1578918377436614,0.30799573010126075,0.30810745221022956,0.9034749012367398,0.9121655354312822,0.8952279949889463
xsum,beam-search-multinomial-sampling,71,0.8967124895722258,beam search multinomial sampling,138.16173553466797,0.3471412414974755,0.1315836959288603,0.2823167694717772,0.28220776825955407,0.8967124895722258,0.8990352054437002,0.8945877540345285
xsum,beam-search-multinomial-sampling,72,0.8996061741137037,beam search multinomial sampling,133.88492035865784,0.35835448099781475,0.13961893259021696,0.29051441884073675,0.29098507474084395,0.8996061741137037,0.9074497094341353,0.8921481522859311
xsum,beam-search-multinomial-sampling,73,0.9013023534241844,beam search multinomial sampling,135.26913595199585,0.36774415887518574,0.15089102056350706,0.3000417667668557,0.2996586419192725,0.9013023534241844,0.9092168913168066,0.8937727399900848
xsum,beam-search-multinomial-sampling,74,0.9006903750054976,beam search multinomial sampling,133.39206218719482,0.36073773972033535,0.1457264494822202,0.29373690799085334,0.2943305346694571,0.9006903750054976,0.9083991068250993,0.8933456475828209
xsum,beam-search-multinomial-sampling,75,0.8993733279845294,beam search multinomial sampling,115.34253430366516,0.35868962774118307,0.1462321876155253,0.29843979495879025,0.29870897761253634,0.8993733279845294,0.9060145102295221,0.8931055074813319
xsum,beam-search-multinomial-sampling,76,0.9012696561860103,beam search multinomial sampling,137.97530364990234,0.3725709381799257,0.1515825090531543,0.30013817611581767,0.30107200308234683,0.9012696561860103,0.9082640304284937,0.8946377079860837
xsum,beam-search-multinomial-sampling,77,0.9011599024136862,beam search multinomial sampling,139.87374424934387,0.3744899191271158,0.1547695150222268,0.3028779821549722,0.3036397519503382,0.9011599024136862,0.9082924320417292,0.8943675978510988
xsum,beam-search-multinomial-sampling,78,0.9012270195811403,beam search multinomial sampling,141.4312241077423,0.3592397699697167,0.14774457732605634,0.28706784699678284,0.28791866349918604,0.9012270195811403,0.9083918151902217,0.8944169586780024
xsum,beam-search-multinomial-sampling,79,0.9006164237564686,beam search multinomial sampling,142.66346311569214,0.3692089328456218,0.1586789007689557,0.30373233682137446,0.3038472867981702,0.9006164237564686,0.9066212042873981,0.8949394751997555
xsum,beam-search-multinomial-sampling,80,0.9023958316036299,beam search multinomial sampling,138.59210586547852,0.3693008096975289,0.15321535529184144,0.3004367619262425,0.301658052861733,0.9023958316036299,0.909582724758223,0.8955655992031097
xsum,beam-search-multinomial-sampling,81,0.9048789260434169,beam search multinomial sampling,137.92918014526367,0.3855059550230665,0.16176000977902977,0.3183831464513594,0.31864344022255425,0.9048789260434169,0.9127132062818489,0.8974488558722478
xsum,beam-search-multinomial-sampling,82,0.9023915540938284,beam search multinomial sampling,141.29900360107422,0.37795041138932844,0.1586366787623535,0.307620399612247,0.3086780826047985,0.9023915540938284,0.909620592991511,0.8955414073140013
xsum,beam-search-multinomial-sampling,83,0.8988200332604203,beam search multinomial sampling,136.08463144302368,0.3616793850857387,0.14764876382087347,0.2975075381461021,0.2987573449605176,0.8988200332604203,0.9013781944910685,0.8965556516366846
xsum,beam-search-multinomial-sampling,84,0.8981905275700139,beam search multinomial sampling,65.88713335990906,0.3551736225327259,0.13855844641831538,0.2859401600888696,0.2860389037639886,0.8981905275700139,0.9033096800832188,0.893370905343224
xsum,beam-search-multinomial-sampling,85,0.901122080929139,beam search multinomial sampling,109.18238687515259,0.37627805251194946,0.15110725595054647,0.3057564843143902,0.30570809121169806,0.901122080929139,0.9082723458607992,0.8943687490388459
xsum,beam-search-multinomial-sampling,86,0.9008034070332845,beam search multinomial sampling,140.35219740867615,0.36754902518376964,0.15187595953887784,0.2951827568355751,0.29655749275877674,0.9008034070332845,0.9075246178636364,0.8944342761647468
xsum,beam-search-multinomial-sampling,87,0.9008724151873121,beam search multinomial sampling,133.79601335525513,0.3684846379277643,0.15262311398772532,0.30577727889594525,0.30617116634977026,0.9008724151873121,0.908728731029174,0.8933882958748761
xsum,beam-search-multinomial-sampling,88,0.9013475582880133,beam search multinomial sampling,102.65383386611938,0.3685237695254369,0.1483186910769441,0.3062634240293813,0.30715956073609685,0.9013475582880133,0.906749385244706,0.8962539744143393
xsum,beam-search-multinomial-sampling,89,0.9006069875230976,beam search multinomial sampling,136.62671875953674,0.36879793644226977,0.14978324516609137,0.2973765451262045,0.2978823570704333,0.9006069875230976,0.9075596683165607,0.8940205825310127
xsum,beam-search-multinomial-sampling,90,0.8971125518574434,beam search multinomial sampling,143.48527550697327,0.3529980986956086,0.13911890078845698,0.2941537185633276,0.2944718278974408,0.8971125518574434,0.9050299542791703,0.8895982480516621
xsum,beam-search-multinomial-sampling,91,0.8981477869491951,beam search multinomial sampling,90.7769296169281,0.3632492558685093,0.14910460110548887,0.29664969524916823,0.29772191440372603,0.8981477869491951,0.9044718830024495,0.8921556104631985
xsum,beam-search-multinomial-sampling,92,0.8997716319327261,beam search multinomial sampling,89.35999035835266,0.3599568980339758,0.14590978344358688,0.2945955137002097,0.29410775135434997,0.8997716319327261,0.9068299327410904,0.8931112435518527
xsum,beam-search-multinomial-sampling,93,0.8994336426258087,beam search multinomial sampling,135.89277696609497,0.3546494598601858,0.14204054644407305,0.28930258216756216,0.2895833036350636,0.8994336426258087,0.9070499510157342,0.892225499830994
xsum,beam-search-multinomial-sampling,94,0.9005923277022791,beam search multinomial sampling,135.7945053577423,0.3666721696165547,0.14197437407512864,0.2983734274622349,0.2989856108468052,0.9005923277022791,0.9089202010164074,0.8927213701547361
xsum,beam-search-multinomial-sampling,95,0.9026639408925,beam search multinomial sampling,89.49780535697937,0.37812426430853185,0.15346955271586837,0.30953473130550924,0.30998798990422727,0.9026639408925,0.9098074862770006,0.8959295521764195
xsum,beam-search-multinomial-sampling,96,0.8994576375858456,beam search multinomial sampling,64.87307810783386,0.3648033019423659,0.15075234589467396,0.2985419656950321,0.2996940644172986,0.8994576375858456,0.9054236184148228,0.8938158452510834
xsum,beam-search-multinomial-sampling,97,0.8976876466881996,beam search multinomial sampling,137.4262399673462,0.34667451120339465,0.13537999091516112,0.2801481243901257,0.281929076787251,0.8976876466881996,0.9053573585024067,0.890416178633185
xsum,beam-search-multinomial-sampling,98,0.9001499940367306,beam search multinomial sampling,137.00327801704407,0.3606524109920786,0.14227687748436701,0.29256922299504795,0.2934076266352095,0.9001499940367306,0.9068797744956671,0.8937652613602433
xsum,beam-search-multinomial-sampling,99,0.8981262737629461,beam search multinomial sampling,86.23640298843384,0.35627511206573015,0.13814109252150025,0.2901630994674368,0.2900430394275387,0.8981262737629461,0.9041320886097702,0.8925036279594197
xsum,beam-search-multinomial-sampling,100,0.9012534104141534,beam search multinomial sampling,105.14433002471924,0.3755075395847426,0.15562424648892995,0.30593987769672865,0.3061596128900891,0.9012534104141534,0.9082825417612114,0.8945624501097436
xsum,beam-search,1,0.9017845812965842,beam search,71.63386940956116,0.3802133388568272,0.15947640024205478,0.3086661473576922,0.30875482977259144,0.9017845812965842,0.9077061677680296,0.8962341213927549
xsum,beam-search,2,0.9010208190656176,beam search,75.92861723899841,0.3700968704678296,0.15369495534892175,0.3046618764258605,0.3051825124583971,0.9010208190656176,0.905736937826755,0.8966695514379763
xsum,beam-search,3,0.8971512656585843,beam search,111.49453687667847,0.35967370951352085,0.14534199666520103,0.2929611423670926,0.2944442288313782,0.8971512656585843,0.9040694271816927,0.8906555082283768
xsum,beam-search,4,0.9013072135401707,beam search,74.77753734588623,0.370141005691248,0.15203368798651215,0.30163783013019185,0.30287907486918886,0.9013072135401707,0.9065068147930444,0.8964742679221958
xsum,beam-search,5,0.9022053678830465,beam search,86.58636522293091,0.3754061533662181,0.15393094479422587,0.30853068695582736,0.30877248533063134,0.9022053678830465,0.9089123618369009,0.8958302993400424
xsum,beam-search,6,0.9031276387326858,beam search,108.17142605781555,0.3813788601890197,0.15699241970825678,0.30746581750372715,0.3080336329429769,0.9031276387326858,0.9103041717819139,0.8963195149805031
xsum,beam-search,7,0.9019541091778699,beam search,135.76928186416626,0.37807994937660605,0.15985178553917517,0.31019399820969895,0.3109773900103381,0.9019541091778699,0.9080377963243746,0.8962335481363184
xsum,beam-search,8,0.9019427001476288,beam search,64.30065107345581,0.3803287369148679,0.15947640024205478,0.308923588654748,0.3089393185872488,0.9019427001476288,0.9080212829159755,0.8962402688521965
xsum,beam-search,9,0.8984041558761223,beam search,142.4384868144989,0.3602618012515886,0.14567977800508536,0.2936902304012524,0.2935413885680509,0.8984041558761223,0.9072380334723229,0.8899656259546093
xsum,beam-search,10,0.9014030957923216,beam search,91.6159827709198,0.37737850621859015,0.1564211397914917,0.3092602700095407,0.31016380163450463,0.9014030957923216,0.9057377781353745,0.8973826579019135
xsum,beam-search,11,0.9011332433597714,beam search,138.98932480812073,0.37377845126528514,0.15699889161257147,0.3048252383661122,0.3061045684995536,0.9011332433597714,0.9070515024895761,0.8955593857110715
xsum,beam-search,12,0.9017660635359147,beam search,84.16303968429565,0.3719160285139681,0.15200018350940414,0.3021027935293086,0.30220293164368706,0.9017660635359147,0.9081322369622249,0.8957420137583041
xsum,beam-search,13,0.9022053678830465,beam search,87.8512876033783,0.3754061533662181,0.15393094479422587,0.30853068695582736,0.30877248533063134,0.9022053678830465,0.9089123618369009,0.8958302993400424
xsum,beam-search,14,0.9015194709394493,beam search,104.25480198860168,0.3727739264447052,0.15911755161673152,0.31147100628498564,0.31251561543686635,0.9015194709394493,0.9072509016476425,0.896079701535842
xsum,beam-search,15,0.9031034766458997,beam search,134.2030394077301,0.3792784689737071,0.15624141582859574,0.3097556803807002,0.310061525008624,0.9031034766458997,0.9103419979413351,0.8962348220395107
xsum,beam-search,16,0.9007733253871694,beam search,111.21606826782227,0.3708270774908662,0.1526280988015582,0.30143674454600844,0.30240380006677475,0.9007733253871694,0.9069538396947524,0.8949781551080591
xsum,beam-search,17,0.9011318590126786,beam search,83.85773992538452,0.37108716521578794,0.15197303968068532,0.30213813755729224,0.30363800597572294,0.9011318590126786,0.907651451288485,0.8949636700106602
xsum,beam-search,18,0.9031276387326858,beam search,103.03625249862671,0.3813788601890197,0.15699241970825678,0.30746581750372715,0.3080336329429769,0.9031276387326858,0.9103041717819139,0.8963195149805031
xsum,beam-search,19,0.9031034766458997,beam search,139.3776662349701,0.3792784689737071,0.15624141582859574,0.3097556803807002,0.310061525008624,0.9031034766458997,0.9103419979413351,0.8962348220395107
xsum,beam-search,20,0.9019541091778699,beam search,135.6616015434265,0.37807994937660605,0.15985178553917517,0.31019399820969895,0.3109773900103381,0.9019541091778699,0.9080377963243746,0.8962335481363184
xsum,beam-search,21,0.9031276387326858,beam search,108.37345099449158,0.3813788601890197,0.15699241970825678,0.30746581750372715,0.3080336329429769,0.9031276387326858,0.9103041717819139,0.8963195149805031
xsum,beam-search,22,0.8993649728157941,beam search,110.51165318489075,0.3654719625561397,0.14827205726038659,0.29683676280632665,0.2972620439151832,0.8993649728157941,0.908244833058002,0.8909084551474628
xsum,beam-search,23,0.9031276387326858,beam search,111.4937629699707,0.3813788601890197,0.15699241970825678,0.30746581750372715,0.3080336329429769,0.9031276387326858,0.9103041717819139,0.8963195149805031
xsum,beam-search,24,0.9031276387326858,beam search,111.50669240951538,0.3813788601890197,0.15699241970825678,0.30746581750372715,0.3080336329429769,0.9031276387326858,0.9103041717819139,0.8963195149805031
xsum,beam-search,25,0.8993649728157941,beam search,110.52913165092468,0.3654719625561397,0.14827205726038659,0.29683676280632665,0.2972620439151832,0.8993649728157941,0.908244833058002,0.8909084551474628
xsum,beam-search,26,0.9031276387326858,beam search,111.41256809234619,0.3813788601890197,0.15699241970825678,0.30746581750372715,0.3080336329429769,0.9031276387326858,0.9103041717819139,0.8963195149805031
xsum,beam-search,27,0.9008118568682203,beam search,127.63531184196472,0.3828263073073312,0.16183339081686415,0.3133717437034188,0.31461564231991457,0.9008118568682203,0.9055602164829478,0.8964138066067415
xsum,beam-search,28,0.9031276387326858,beam search,111.46245694160461,0.3813788601890197,0.15699241970825678,0.30746581750372715,0.3080336329429769,0.9031276387326858,0.9103041717819139,0.8963195149805031
xsum,beam-search,29,0.9031034766458997,beam search,141.95160961151123,0.3792784689737071,0.15624141582859574,0.3097556803807002,0.310061525008624,0.9031034766458997,0.9103419979413351,0.8962348220395107
